"","county_fips","trump_votes","all_votes","state","pc_trump","pc_hs_grad","unemploy_rate","median_income","pc_uninsured","pc_male","pc_under_18","pc_over_65","pc_black","pc_latin","med_inc_000s"
"1706",31157,10952,15469,"NE",70.7996638438167,70.7,4.5,53433,9.3,48.2,24.8,19,1.3,24.4,53.433
"1707",31159,6490,9142,"NE",70.9910304091009,71.7,2.4,71111,5.5,50.8,23.3,17.3,1.4,2.7,71.111
"1708",31161,2292,2672,"NE",85.7784431137725,65.6,1.6,45543,13.5,48.1,22.4,25.9,3.5,5.8,45.543
"1709",31163,1322,1698,"NE",77.8563015312132,67.7,3.3,53158,9,50,20.2,27.5,0.2,2.3,53.158
"1710",31165,642,729,"NE",88.0658436213992,72.7,2.6,47422,12.7,46.8,24,20.2,3.1,4.2,47.422
"1711",31167,2561,3161,"NE",81.0186649794369,68.3,2.3,64808,5.4,51.3,25.1,18,2,6,64.808
"1712",31169,2308,2980,"NE",77.4496644295302,66.1,1.7,53234,5.9,49.6,22.6,25.7,0.9,2.8,53.234
"1713",31171,377,427,"NE",88.2903981264637,77.3,2,59000,2.4,45.7,21.5,25.4,0,0,59
"1714",31173,1180,2325,"NE",50.752688172043,68.2,11.8,55574,21.3,48.6,35.8,12.1,1,6.9,55.574
"1715",31175,1901,2340,"NE",81.2393162393162,69,0.8,56205,8.5,49,21.8,26,0.8,2.3,56.205
"1716",31177,8583,12413,"NE",69.1452509465882,70.1,2.5,71505,4.7,49.7,24.4,18,1.1,2.9,71.505
"1717",31179,3055,4200,"NE",72.7380952380952,70.4,3.1,58894,3.4,50.2,19.6,15.7,2.2,6.3,58.894
"1718",31181,1511,1876,"NE",80.543710021322,67.5,1.9,51684,7,50,22,22.8,0.3,5.3,51.684
"1719",31183,438,502,"NE",87.2509960159363,73.4,0,48438,9.7,50.8,13.2,31.8,0,2,48.438
"1720",31185,5337,7143,"NE",74.7165056698866,73.3,3,63105,5.7,48.1,23.2,20.1,3.2,5.2,63.105
"1721",32001,9367,12881,"NV",72.7195093548638,70.8,5.9,56335,10.5,51.4,22.7,19.3,3.7,14.4,56.335
"1722",32003,430809,972308,"NV",44.3078736367489,71.7,7,61048,11.7,49.9,23.2,14.8,14,31.3,61.048
"1723",32005,21623,34117,"NV",63.3789606354603,76.4,4.1,71415,7.2,50.4,16.5,28.5,1.2,12.8,71.415
"1724",32007,16734,21957,"NV",76.2125973493647,67,4.3,79375,9.5,52.2,26.9,11.7,1.4,24.4,79.375
"1725",32009,395,480,"NV",82.2916666666667,73,3,31845,11.1,46.2,13.4,25.4,1.6,25.5,31.845
"1726",32011,887,1008,"NV",87.9960317460317,56,0,67478,10.1,50.4,27.8,18.4,0.1,4.9,67.478
"1727",32013,5877,7771,"NV",75.6273323896538,67.5,3.8,66123,11.8,52,26.5,15.7,1.5,27.2,66.123
"1728",32015,2198,2765,"NV",79.4936708860759,64.9,9.2,73797,7.9,54.2,27,13.4,2.1,24.6,73.797
"1729",32017,2067,2446,"NV",84.5053147996729,57.8,5.1,56537,11.2,56.3,19,22.3,5,11,56.537
"1730",32019,20906,30229,"NV",69.1587548380694,67.1,8,58814,8.9,50.3,21.2,21.2,2.1,17.6,58.814
"1731",32021,1420,2327,"NV",61.022776106575,62.4,12.1,31500,9.7,47.2,15.6,30,3,14,31.5
"1732",32023,17527,25376,"NV",69.0691992433796,64.3,8.7,47308,10.4,51.2,17,30,4.1,15.1,47.308
"1733",32027,1731,2320,"NV",74.6120689655172,58.9,8.8,57074,12,64.1,16.7,16.1,4.4,24.5,57.074
"1734",32029,1901,2868,"NV",66.2831241283124,76.4,3.7,64000,8,52.4,16.6,31.6,4.9,2.6,64
"1735",32031,116653,251956,"NV",46.2989569607392,76.3,5.2,68272,9.8,50.4,21.6,16.4,3.5,24.7,68.272
"1736",32033,3400,4363,"NV",77.9280311712125,57.2,2.5,57353,6.9,59.9,19.1,18.2,7.1,16.5,57.353
"1737",32510,16113,29739,"NV",54.1813779884999,73.4,4.6,58305,10.1,51.5,20.4,20.3,2.5,24.2,58.305
"1738",33001,20899,38391,"NH",54.4372378942981,71.5,3.8,67328,6.6,49.1,18.4,22,1,1.8,67.328
"1739",33003,16150,33221,"NH",48.6138286023901,72.9,5.5,66932,7.9,50.1,15.5,28.3,0.9,1.5,66.932
"1740",33005,17898,44220,"NH",40.4748982360923,68.8,3.9,64686,6.2,49,17.9,19.9,1.4,1.9,64.686
"1741",33007,8617,16515,"NH",52.1768089615501,60.9,5,48945,8.1,53,16.3,23.7,2.5,1.9,48.945
"1742",33009,19905,53966,"NH",36.8843345810325,74.7,2.9,67476,7.1,49.1,16.1,20.6,1.8,2.5,67.476
"1743",33011,104625,230941,"NH",45.3037788872483,74.3,4,82099,6.2,49.7,20.5,15.7,4.2,7.1,82.099
"1744",33013,39711,89805,"NH",44.2191414731919,71.5,3.5,77937,5.8,49.2,19.1,18.3,2.1,2.3,77.937
"1745",33015,95858,198798,"NH",48.2187949576958,74.5,3.4,93962,4.7,49.6,19.4,17.8,1.3,3.1,93.962
"1746",33017,30489,73596,"NH",41.4275232349584,72.5,4.1,72682,5.8,49.2,18.4,15.1,2,2.7,72.682
"1747",33019,11508,24380,"NH",47.2026251025431,63.4,2.5,63760,7.1,49.7,18.7,21.4,1.1,1.7,63.76
"1748",34001,64438,140031,"NJ",46.0169533888925,67.7,8.7,63680,7.7,48.4,21.3,18.1,16.8,19.1,63.68
"1749",34003,204417,495849,"NJ",41.2256553910566,78.1,4.6,104623,7,48.6,21.2,17.3,7.5,20.4,104.623
"1750",34005,103345,261497,"NJ",39.5205298722356,72.1,5.4,90329,4.4,49.2,20.8,17,19.4,8.3,90.329
"1751",34007,86207,264616,"NJ",32.5781509810442,70.5,6.7,70957,6.4,48.3,22.8,15.7,21.5,17.2,70.957
"1752",34009,33158,57714,"NJ",57.4522646151714,67.9,6.7,72385,5.1,48.9,17.5,26.6,5.3,8,72.385
"1753",34011,28952,62408,"NJ",46.3914882707345,61.1,8,55709,9.5,51,24,15.2,22.5,31.3,55.709
"1754",34013,75475,345311,"NJ",21.8571085195664,72.1,8,63959,11.3,48.1,23.8,13.7,41.4,23.3,63.959
"1755",34015,83340,172654,"NJ",48.2699503052348,68.1,5.3,89056,4.2,48.6,21.9,15.9,12.3,6.5,89.056
"1756",34017,65698,249850,"NJ",26.2949769861917,75.6,5.4,75062,12.4,49.7,20.4,12,14.3,42.6,75.062
"1757",34019,43153,84242,"NJ",51.2250421405,79.5,3.9,117858,2.8,49.6,19.3,18.6,3.2,6.8,117.858
"1758",34021,51641,176604,"NJ",29.2411270412901,74.6,6,83306,7.1,48.9,21.3,15.3,21.8,17.9,83.306
"1759",34023,143467,374362,"NJ",38.3230669779518,75.4,5.8,91731,6.8,49.3,21.8,15.1,11.9,21.3,91.731
"1760",34025,191808,378151,"NJ",50.7225949422321,77.3,5.1,103523,5.3,48.7,21.2,17.7,8.2,10.9,103.523
"1761",34027,141134,299322,"NJ",47.1512284429477,80.9,4.9,117298,4.5,49.1,21.1,17.1,4.4,13.5,117.298
"1762",34029,217740,341516,"NJ",63.7568957237728,66.5,5.3,72679,4.9,48.3,24.1,22.6,4.1,9.3,72.679
"1763",34031,92009,223707,"NJ",41.1292449498675,66.3,6.3,73562,12.6,48.8,23.8,14.6,12.4,41.9,73.562
"1764",34033,18827,33922,"NJ",55.5008549024232,61.5,7.1,64234,5,48.9,21.5,18.6,15.8,9.5,64.234
"1765",34035,71996,185859,"NJ",38.736891944969,80.5,4.4,116510,5.4,48.9,21.9,15.8,10.8,14.7,116.51
"1766",34037,51698,87960,"NJ",58.7744429286039,69.6,5.3,96222,3.8,49.8,19.7,17.4,3.1,8.6,96.222
"1767",34039,80002,252991,"NJ",31.6224687834745,71.8,5.8,82644,11.2,48.8,23.5,14.5,22.9,32,82.644
"1768",34041,34769,60787,"NJ",57.1980851168835,69.3,5.8,83497,5.7,49,19.7,18.1,6.2,9.7,83.497
"1769",35001,116135,317590,"NM",36.567587140653,77.1,5.6,54308,7.9,49,21.8,16.3,4.1,50.3,54.308
"1770",35003,1698,2326,"NM",73.0008598452279,58,5.3,36607,8.1,51.3,14.4,41.6,0.4,17,36.607
"1771",35005,15656,22443,"NM",69.7589448825915,73.4,5.2,46254,9.9,49.9,26.4,15.8,2.1,57.6,46.254
"1772",35006,3975,8903,"NM",44.6478715039874,69.7,11.6,44731,11.2,50.6,23.4,16.8,1.9,38.8,44.731
"1773",35007,3271,6016,"NM",54.3716755319149,69.6,4.7,36937,7.2,50.6,18.1,27.7,0.8,49.5,36.937
"1774",35009,10444,15101,"NM",69.1609827163764,74.2,7.9,48903,9.7,51.8,26.4,12.4,8.3,42.8,48.903
"1775",35011,656,901,"NM",72.8079911209767,72.4,9.8,31532,5.6,57.9,42.7,14.5,7.6,64.2,31.532
"1776",35013,32802,82641,"NM",39.6921624859331,78.5,7.7,44024,10.6,49.1,24.6,15.7,2.2,68.6,44.024
"1777",35015,17454,23222,"NM",75.1614847988976,67.5,4.3,65000,9.7,50.5,26.4,14.4,2.1,50,65
"1778",35017,6553,14435,"NM",45.3966054728091,71.7,8,37453,4.2,49.4,19.7,27.2,1.2,50.4,37.453
"1779",35019,917,2189,"NM",41.8912745545911,52.4,6.7,31061,8.7,62.3,17.5,20.7,2.4,71.3,31.061
"1780",35021,319,505,"NM",63.1683168316832,79,3.3,32500,9.6,51.2,13.7,29.2,0,39.8,32.5
"1781",35023,1120,1974,"NM",56.7375886524823,66.6,7.3,44722,4.5,49.2,22,21.9,1.4,58.7,44.722
"1782",35025,16531,20918,"NM",79.0276317047519,68,6.9,61867,13.1,51.4,30.2,11.1,4.4,59.7,61.867
"1783",35027,6942,10306,"NM",67.3588201047933,67,5.1,44939,13.8,48.5,17.6,28.6,2.5,33.5,44.939
"1784",35028,4278,12293,"NM",34.8002928495892,90,3.5,119266,2.8,50.8,22.6,17.6,1.5,18.1,119.266
"1785",35029,4408,8103,"NM",54.3996050845366,64,9.5,32251,9.2,50.4,26.3,20.5,1.9,67.6,32.251
"1786",35031,7801,26486,"NM",29.4532960809484,63.6,12.4,36179,19.9,48.3,28.7,12.3,1,14.4,36.179
"1787",35033,903,2686,"NM",33.6187639612807,60.9,9.3,29458,2.8,45.2,13.1,31,0.2,81.5,29.458
"1788",35035,14521,23571,"NM",61.6053625217428,71.9,9.1,45032,9.2,51.6,23.1,17.2,5.9,38.7,45.032
"1789",35037,2634,3873,"NM",68.009295120062,62.7,2.5,33962,7,47,22.7,24.7,0.7,45.7,33.962
"1790",35039,5408,16628,"NM",32.523454414241,66.5,7,42264,8.9,48.7,23.1,19.3,0.9,71.4,42.264
"1791",35041,4634,6608,"NM",70.1271186440678,68.2,8.6,42917,14.7,50.5,24,14.3,3,42.8,42.917
"1792",35043,34174,76562,"NM",44.6357200700086,74.7,6.6,65071,7.9,49.2,23.2,17.8,3.1,39.6,65.071
"1793",35045,32874,52294,"NM",62.8638084675106,70.8,8.2,47643,12.9,49.5,26.5,14.8,1.6,21.1,47.643
"1794",35047,3421,11531,"NM",29.6678518775475,74.9,5.7,32310,4.5,49.7,18.5,21.5,2.6,77.8,32.31
"1795",35049,18329,82227,"NM",22.2907317547764,77,4.9,60668,10.7,48.4,18,24.3,1.6,51,60.668
"1796",35051,3542,5945,"NM",59.5794785534062,70.3,7.8,33873,4.4,50.2,15.7,36.4,0.7,31.1,33.873
"1797",35053,3255,7160,"NM",45.4608938547486,62,4.7,40297,7.8,51.9,22.6,19.4,2.3,50.2,40.297
"1798",35055,3715,17181,"NM",21.6227227751586,74.9,8.2,41973,7.8,49.2,17.6,26.4,0.7,56.8,41.973
"1799",35057,4772,7281,"NM",65.540447740695,64.2,9.1,38240,6.9,50.9,21.3,20.6,2,43.6,38.24
"1800",35059,1388,1789,"NM",77.5852431525992,55.8,3.4,35484,10.7,54.1,20.3,21.1,2.2,42.9,35.484
"1801",35061,17364,32277,"NM",53.7968212659169,67.7,7.7,50801,7.4,50.3,23.4,17.8,1.7,60.9,50.801
"1802",36001,51081,154727,"NY",33.0136304588081,78.2,4.6,68327,3,48.4,18.4,16.9,15.3,6.2,68.327
"1803",36003,14135,20895,"NY",67.647762622637,64.6,5.2,51227,6.1,50.4,19.9,18.8,1.9,1.7,51.227
"1804",36005,67740,432399,"NY",15.6660861842881,72.3,10.1,41895,8,47.1,24.9,12.9,38.6,56,41.895
"1805",36007,43800,93494,"NY",46.8479260701221,69,7.6,52237,3.9,49.2,19.4,19.1,7.6,4.4,52.237
"1806",36009,22155,35018,"NY",63.267462447884,60.8,5.6,50700,6.3,49.9,22.2,19.2,2.5,2.2,50.7
"1807",36011,19512,36760,"NY",53.0794341675734,66.9,4.8,57985,4.3,51.3,19.7,19,5.5,3,57.985
"1808",36013,34853,59770,"NY",58.3118621381964,65.4,5.5,48315,5.4,49.3,20.4,20.1,3.9,7.7,48.315
"1809",36015,21922,39711,"NY",55.2038478003576,65.4,5.9,54883,4.5,49.6,21.4,18.9,8.5,3.2,54.883
"1810",36017,13482,22417,"NY",60.1418566266673,59.8,6.5,51756,3.4,50.1,20.7,20.5,1.6,2.3,51.756
"1811",36019,16514,35637,"NY",46.3394786317591,63.7,4.5,59510,3.4,51.4,18,16.9,5,2.9,59.51
"1812",36021,14464,35781,"NY",40.423688549789,70.7,5.7,68750,4.6,49.9,17.3,23.9,6,5,68.75
"1813",36023,10789,21892,"NY",49.2828430476887,68.8,5.6,59194,3.4,49.2,18.9,16.3,2.8,2.8,59.194
"1814",36025,13387,23074,"NY",58.0176822397504,60.8,4.3,49945,5.7,50.5,16.7,24.5,2.8,4,49.945
"1815",36027,66872,151889,"NY",44.0268880564096,73.6,5,81842,4.5,49.7,18.9,17.6,13,12.6,81.842
"1816",36029,197527,476787,"NY",41.4287721770938,73.2,4.8,59464,3.1,48.4,20.3,18,14.9,5.7,59.464
"1817",36031,8976,19470,"NY",46.1016949152542,68.1,4.7,58109,3.5,52.1,16.1,23.5,4.1,3.1,58.109
"1818",36033,9668,19420,"NY",49.783728115345,62.5,7,52905,6.5,54.9,19.3,17.1,6.3,3.6,52.905
"1819",36035,15378,24072,"NY",63.8833499501496,63.7,4,51663,3.9,49.9,20.2,19.5,3,3.4,51.663
"1820",36037,18876,29431,"NY",64.1364547585879,62.3,4,60635,3.2,50.1,20.3,18.7,4.1,3.4,60.635
"1821",36039,14271,25320,"NY",56.3625592417062,62.2,3.7,56681,3.7,52.1,16.5,22.2,7,6.2,56.681
"1822",36041,2225,3489,"NY",63.7718543995414,71.8,2.1,60625,6.9,50.9,13.5,30.8,2.2,1.7,60.625
"1823",36043,18870,29560,"NY",63.8362652232747,63.2,6.1,58438,4.4,49.5,20.6,20.6,2.5,2.3,58.438
"1824",36045,25629,44129,"NY",58.0774547349815,65.5,5.8,54726,4.8,52.4,24.1,13.6,8.6,7.7,54.726
"1825",36047,202772,920380,"NY",22.0313348834177,74.8,6.5,63973,6.7,47.4,22.8,14,33.4,18.9,63.973
"1826",36049,8894,13036,"NY",68.2264498312366,55.5,4.9,56192,4.6,50.1,22.9,18.7,1.5,1.7,56.192
"1827",36051,18182,31656,"NY",57.436189032095,67.6,4,60248,3.1,50.3,17.7,17.9,3.5,3.8,60.248
"1828",36053,18408,34266,"NY",53.7208895114691,65.3,3.9,61176,4,49.3,19.2,18.3,2.4,2.3,61.176
"1829",36055,145661,383499,"NY",37.9821068633817,76.9,5.3,62087,3.2,48.2,20.8,17.3,17.3,9.1,62.087
"1830",36057,12745,21246,"NY",59.9877624023346,64.9,6,50146,5.7,49.2,22.9,18.6,4.3,14.7,50.146
"1831",36059,326716,738369,"NY",44.2483365363389,78,4.1,120036,4.1,48.7,21.6,17.8,13.3,17,120.036
"1832",36061,85185,701405,"NY",12.1449091466414,87.8,5.7,89812,4.7,47.4,14.3,16.6,16.9,25.7,89.812
"1833",36063,56068,104866,"NY",53.4663284572693,67.7,5.2,57252,3.1,48.7,20,19.1,8.8,3.2,57.252
"1834",36065,57180,101696,"NY",56.2264002517306,69.2,4.4,59113,3.8,49.9,21.2,18.7,7.9,6.1,59.113
"1835",36067,90619,235686,"NY",38.4490381269995,74.6,5.7,62668,3.5,48.2,21.3,17.1,13.6,5.1,62.668
"1836",36069,29039,60085,"NY",48.3298660231339,73.8,3.6,64795,3.3,49,20.1,20,3.5,4.9,64.795
"1837",36071,84996,173305,"NY",49.0441706817461,71.4,4.8,80816,4.8,50.1,25.5,14,13.3,21,80.816
"1838",36073,12126,18314,"NY",66.21164136726,59.5,6,52958,5,49.7,19.3,17.8,7.1,5.1,52.958
"1839",36075,32138,54852,"NY",58.5903886822723,62.5,6.6,59070,4.2,50.1,21.1,16.4,1.9,2.7,59.07
"1840",36077,14382,28223,"NY",50.9584381532792,69.3,5.7,56171,5.2,48.4,15.9,21.1,3.1,3.8,56.171
"1841",36079,29283,55318,"NY",52.9357532810297,73.6,4.6,107246,4.1,49.8,19.8,17.4,4.4,15.6,107.246
"1842",36081,212665,794498,"NY",26.7672165316967,73.1,6,72028,8.9,48.5,20.1,15.8,19.9,27.8,72.028
"1843",36083,36500,79962,"NY",45.6466821740327,72.5,5.1,72510,3.7,49.4,19.5,17,9.3,5.1,72.51
"1844",36085,123320,217899,"NY",56.595027971675,70.3,4.9,85381,4.1,48.5,21.9,16.3,11.7,18.4,85.381
"1845",36087,73186,151381,"NY",48.3455651633957,78.1,5.4,94840,4.7,49.1,28.3,15.7,13.7,17.8,94.84
"1846",36089,24608,45267,"NY",54.3618971877968,64,6.8,52071,5.8,50.9,20.1,17.4,3.1,2.4,52.071
"1847",36091,61305,133556,"NY",45.9020935038486,75.7,3.2,85224,2.8,49.4,20,18.1,2.8,3.3,85.224
"1848",36093,30741,75381,"NY",40.7808333664982,71.6,7,66488,3.8,48.6,21.6,17.2,13.3,7.3,66.488
"1849",36095,9903,15810,"NY",62.6375711574953,63.8,5.3,58926,4.2,49.6,17.7,21.8,2.2,3.4,58.926
"1850",36097,5621,9799,"NY",57.3629962241045,65.4,5.7,53291,4.3,50.2,19.1,21.2,1.6,1.9,53.291
"1851",36099,8329,15718,"NY",52.9902023158163,65.7,3.8,54865,8.4,52.3,20,19.2,5.9,3.6,54.865
"1852",36101,29474,46516,"NY",63.3631438644767,64.5,5.7,55349,5.4,49.9,21.6,19.4,2.5,1.7,55.349
"1853",36103,375821,757877,"NY",49.5886535677953,73.6,4.5,105362,4.2,49.2,21.2,16.9,9,19.6,105.362
"1854",36105,18665,35132,"NY",53.1282022088125,67.7,7.3,60433,5.7,51.2,21.3,18.9,10.8,16.4,60.433
"1855",36107,14791,25170,"NY",58.7644020659515,64.1,5.7,61965,3.1,49.6,20.8,20.2,1.7,2.1,61.965
"1856",36109,11096,46048,"NY",24.09659485754,81.5,4.1,61361,3.6,49.4,14.7,14.3,5.7,5.2,61.361
"1857",36111,37590,98160,"NY",38.2946210268949,71.2,5.4,65306,5.4,49.6,17.7,19.8,8.4,10.5,65.306
"1858",36113,17699,36394,"NY",48.631642578447,70.5,4.1,64658,4.2,49.2,18.1,22.3,1.9,2.7,64.658
"1859",36115,15941,28256,"NY",56.4163363533409,60.5,5.6,59613,4.9,51.6,18.8,19.4,4.2,2.8,59.613
"1860",36117,26204,45031,"NY",58.1910239612711,67.2,3.7,62003,4.9,49.6,21.4,18.8,4.2,4.5,62.003
"1861",36119,144713,462265,"NY",31.305203725136,81,5.7,99489,5.5,48.4,22,17.1,16.7,24.9,99.489
"1862",36121,13898,19483,"NY",71.3339834727711,59.9,4.7,58746,4.1,53.6,19,18.1,5.8,3.4,58.746
"1863",36123,6208,10788,"NY",57.5454208379681,65.2,3.8,55307,16.7,47.8,22.5,20.7,1.5,2.2,55.307
"1864",37001,46056,86091,"NC",53.4968812070948,72.1,5.2,51580,10.9,47.5,22.2,16.8,21.3,12.7,51.58
"1865",37003,15888,20236,"NC",78.513540225341,60.1,5.8,51329,9,51.1,20.2,20.2,6.8,4.8,51.329
"1866",37005,4527,6076,"NC",74.506254114549,72.2,3.4,37158,10.6,48.5,17.2,27.5,2.3,9.7,37.158
"1867",37007,5321,11194,"NC",47.5343934250491,60.4,7.4,39799,10.3,50.7,20,18.6,49.9,4.1,39.799
"1868",37009,11451,15814,"NC",72.4105223219932,68.8,4.4,43030,11.3,49.2,17.6,25.4,1.2,5,43.03
"1869",37011,7172,9458,"NC",75.8299851977162,69,5.7,42695,14.7,55,14.4,22.1,4.8,5,42.695
"1870",37013,16437,26315,"NC",62.4624738742162,68,6.9,48051,11.9,47.6,20.1,23.7,25.8,8,48.051
"1871",37015,3817,9815,"NC",38.889454915945,63.3,10,35042,12.4,50.2,17,22.8,62.7,2.1,35.042
"1872",37017,9676,17125,"NC",56.5021897810219,69.1,5,37188,11.5,48.1,20.6,22,35,7.6,37.188
"1873",37019,55850,90175,"NC",61.9351261436097,70.9,6,59763,9.7,48,15.3,31.5,11,4.9,59.763
"1874",37021,62412,161569,"NC",38.6286973367416,76.9,3.2,55032,11.1,47.9,18.5,20,7.1,6.7,55.032
"1875",37023,31019,44602,"NC",69.5462086901933,68.2,6.6,43915,11.9,49.8,18.7,20.1,7.3,6.2,43.915
"1876",37025,63237,117227,"NC",53.9440572564341,74.6,5,71177,7.9,48.7,25.6,13.2,20,10.6,71.177
"1877",37027,32119,42829,"NC",74.9935791169535,66.8,6.5,46094,12,49.3,20.3,20.1,5.7,5.7,46.094
"1878",37029,4312,5953,"NC",72.4340668570469,67.8,8.7,63834,7.2,50.4,22.7,17.6,13.1,3.1,63.834
"1879",37031,30028,42695,"NC",70.331420541047,74.6,5.3,57871,10.1,49,17.5,25,7,4.3,57.871
"1880",37033,7089,12051,"NC",58.8249937764501,66.2,5.8,47938,8.1,50.5,18.7,21.5,33.5,4.2,47.938
"1881",37035,56588,83425,"NC",67.830985915493,69.8,6,54690,11.3,48.9,22.2,17.8,9.8,9.9,54.69
"1882",37037,21186,48599,"NC",43.5934895779749,80.3,4.4,69799,9.9,47.6,20.1,24.4,13.1,12.1,69.799
"1883",37039,12628,16423,"NC",76.8921634293369,66.6,4.9,40793,15.5,49,16.3,29.7,2.1,3.4,40.793
"1884",37041,4471,7784,"NC",57.4383350462487,67.4,5.3,44050,9.4,47.4,20,24.9,35.5,3.6,44.05
"1885",37043,5112,6893,"NC",74.1621935296678,72.2,3.5,42160,14.8,46.3,16.7,31,2.1,3.5,42.16
"1886",37045,33798,51308,"NC",65.8727683792001,65.7,7.4,43512,11.4,48.2,22,18.5,21.8,3.7,43.512
"1887",37047,16832,26446,"NC",63.6466762459351,62.4,5.7,38487,13.6,49.6,21,20,31.1,5.5,38.487
"1888",37049,31032,53065,"NC",58.4792235937058,74.2,6.1,53894,10.4,50.3,21.6,19.3,22.8,7.5,53.894
"1889",37051,60032,147150,"NC",40.7964661909616,73.6,7.8,48177,10.4,49.6,24.7,11.9,41.1,12,48.177
"1890",37053,11657,16147,"NC",72.1929770235957,68.7,3.3,73741,12.3,49.7,22.2,16.4,6.8,4.2,73.741
"1891",37055,13938,24232,"NC",57.51898316276,78.1,5.6,65420,12.5,50.1,18.8,21.4,3.9,7.4,65.42
"1892",37057,64658,88514,"NC",73.0483313374155,68,5.5,50454,11.7,48.8,22,18.1,10.5,7.4,50.454
"1893",37059,18228,25311,"NC",72.0161194737466,67.8,4,62028,11.2,48.5,21.2,20.7,5.4,6.9,62.028
"1894",37061,13793,22715,"NC",60.7219898745322,68.5,5.9,43422,16.7,48.8,24,18.5,25.1,22.4,43.422
"1895",37063,32459,179914,"NC",18.0413975566104,82.3,4.7,62812,11.8,47.8,20.8,13.1,37.6,13.6,62.812
"1896",37065,9206,25477,"NC",36.1345527338384,62.1,8.9,40489,10.1,46.4,22.6,19.7,58.5,4.8,40.489
"1897",37067,85064,201270,"NC",42.2636259750584,74.9,5,53583,10.6,47.4,23,15.9,28.2,13,53.583
"1898",37069,20901,37351,"NC",55.9583411421381,70.2,6.8,58172,10.4,49.6,22,16.9,26.6,8.6,58.172
"1899",37071,73033,115498,"NC",63.2331295780013,69.6,6,53474,10.3,48.2,22.6,16.1,18.5,7.3,53.474
"1900",37073,3367,5971,"NC",56.3892145369285,60.8,9.6,45871,8.3,48.4,20.2,20.5,32.5,0.1,45.871
"1901",37075,3710,4665,"NC",79.5284030010718,65.7,3.4,42207,13.4,47.1,20,23.5,0.2,3.7,42.207
"1902",37077,16647,31598,"NC",52.683714159124,69.2,4.7,56924,9.9,50.9,20.6,17,32.4,8.3,56.924
"1903",37079,4874,8753,"NC",55.6837655660916,68.1,5.6,43563,15.2,54.9,20.3,16.3,36.5,15.3,43.563
"1904",37081,107294,284486,"NC",37.7150369438215,76.5,5.9,54794,9.2,47.4,22.3,15.2,36.1,8.1,54.794
"1905",37083,10080,25759,"NC",39.1319538801972,62.6,6.5,35904,12.6,48.2,21.4,20.8,54.2,3,35.904
"1906",37085,35177,58293,"NC",60.3451529343146,71.1,6.6,54565,11,49.6,26.1,12.6,23.3,13,54.565
"1907",37087,22834,36542,"NC",62.4870012588255,73.7,4.1,51548,11.1,48.7,18.1,24.7,1.6,4.1,51.548
"1908",37089,40032,68371,"NC",58.5511401032602,74.2,3,58928,12.2,47.9,19,25.8,4.5,10.2,58.928
"1909",37091,3479,10634,"NC",32.7158171901448,65.6,8.3,42588,10.2,49.5,18.8,20.2,61.5,3.7,42.588
"1910",37093,9453,21639,"NC",43.6850131706641,70.5,7.9,51140,12.6,49.4,27.3,10,36.7,13.9,51.14
"1911",37095,1418,2492,"NC",56.9020866773676,63,4.5,46667,19.5,53.2,21.3,19.7,30.8,13.3,46.667
"1912",37097,67010,102371,"NC",65.4579910326167,72.4,4.8,62551,9.5,49.3,23,15.9,13.1,7.8,62.551
"1913",37099,11356,21428,"NC",52.9960798954639,71.9,5.8,46820,14.4,48.6,16.7,19.9,3.1,6.1,46.82
"1914",37101,68353,111357,"NC",61.3818619395278,72.3,4.3,61806,11.9,49.1,25.5,13.3,17.8,13.7,61.806
"1915",37103,3280,5525,"NC",59.3665158371041,64.3,8.4,38324,15,49.4,18.7,23.3,31.2,5.1,38.324
"1916",37105,16469,29008,"NC",56.7739933811362,72.4,5.6,52294,13.1,48.3,24.1,16.4,21,19.3,52.294
"1917",37107,14590,28409,"NC",51.3569643422859,68,8.9,39923,11.2,48.2,22.6,19.7,42.2,7.9,39.923
"1918",37109,36341,50217,"NC",72.3679232132545,69.3,5.2,59592,9,49.5,21.1,17.7,6.2,7.2,59.592
"1919",37111,16883,23003,"NC",73.3947745946181,68.1,5.7,47085,11.2,50.5,20,20.5,4.6,6.2,47.085
"1920",37113,14211,20743,"NC",68.5098587475293,67.6,4.8,45703,13.4,48.1,17.9,28.7,1.9,7.2,45.703
"1921",37115,7979,13076,"NC",61.0201896604466,67.9,3.4,46190,11.2,49.1,17.9,22.3,2.5,2.5,46.19
"1922",37117,6532,12540,"NC",52.0893141945774,65.1,9.9,39909,8.9,46.5,20.4,23,42.8,4.2,39.909
"1923",37119,179211,567053,"NC",31.6039241481837,83.4,4.7,69240,11.4,48.1,23.5,11.2,33.4,13.4,69.24
"1924",37121,7090,9041,"NC",78.4205287025772,69.7,4.5,48841,10.5,49.8,18.3,25,1,5.7,48.841
"1925",37123,8411,12849,"NC",65.4603471087244,65.2,3.5,45147,12.4,49.6,21.8,20.5,19.1,15.4,45.147
"1926",37125,36764,58339,"NC",63.0178782632544,78.3,4.6,63324,8.5,48.1,21.3,24.1,12.5,6.9,63.324
"1927",37127,25827,52271,"NC",49.4098065849132,66.1,7.2,49949,10.5,47.9,21.9,18.3,41.9,7.1,49.949
"1928",37129,63331,131830,"NC",48.039899871046,80.1,5.2,56689,10.5,47.6,18.5,17.7,14.6,5.7,56.689
