"","county_fips","rep_votes","all_votes","state","pc_rep","unemploy_rate","median_income","pc_uninsured","pop_over_18","turnout","med_inc_000s","rain_oct_16","rain_historical","rain_election"
"886",20065,1025,1284,"KS",79.8286604361371,1.6,45982,8.2,2079,61.7604617604618,45.982,0.07,1.37,0
"887",20067,1804,2389,"KS",75.5127668480536,5,54919,20.6,5269,45.3406718542418,54.919,0.14,1.17,1
"888",20069,1698,2066,"KS",82.1878025169409,3,59629,11.4,4254,48.5660554771979,59.629,0.06,1.36,0
"889",20071,534,650,"KS",82.1538461538462,1.2,47000,7.6,963,67.4974039460021,47,0.04,0.96,0
"890",20073,2160,2840,"KS",76.056338028169,4.1,39671,12.2,4934,57.5597892176733,39.671,3.53,2.86,0
"891",20075,705,876,"KS",80.4794520547945,1.8,48523,25.2,1801,48.6396446418656,48.523,0.01,1.03,1
"892",20077,1996,2578,"KS",77.4243599689682,4.4,46886,12.3,4407,58.4978443385523,46.886,1.83,2.38,0
"893",20079,8668,14916,"KS",58.1120943952802,3.7,52463,8.8,26074,57.2064125182174,52.463,1.3,2.44,1
"894",20081,1040,1354,"KS",76.8094534711964,3.9,55453,18.4,2902,46.657477601654,55.453,0.23,1.31,0
"895",20083,855,1017,"KS",84.070796460177,1.4,56250,8.7,1501,67.7548301132578,56.25,0.17,1.42,0
"896",20085,3939,5818,"KS",67.703678239945,5.2,54700,5.9,9974,58.3316623220373,54.7,1.81,2.49,0
"897",20087,5213,8337,"KS",62.5284874655152,7.1,56777,9.8,14434,57.7594568380213,56.777,2.31,2.69,0
"898",20089,1223,1494,"KS",81.8607764390897,2.2,37750,7.8,2417,61.8121638394704,37.75,0.37,1.68,0
"899",20091,137490,290090,"KS",47.395635837154,4.1,78186,6.7,427276,67.8928842247166,78.186,1.86,3.06,0
"900",20093,1075,1316,"KS",81.6869300911854,2.3,49396,11.3,2785,47.2531418312388,49.396,0.01,1.07,0
"901",20095,2530,3334,"KS",75.8848230353929,5.5,56142,8.2,5968,55.8646112600536,56.142,1.02,2.31,1
"902",20097,900,1079,"KS",83.4105653382762,3.9,44896,8.9,1960,55.0510204081633,44.896,0.78,1.75,1
"903",20099,5335,8107,"KS",65.8073270013569,5.3,41851,12.1,15902,50.9810086781537,41.851,7.76,3.5,1
"904",20101,718,871,"KS",82.4339839265212,3.6,58077,8.9,1293,67.3627223511214,58.077,0.03,1.24,0
"905",20103,17638,30301,"KS",58.2093000231015,5,66046,6.5,59683,50.7699009768276,66.046,2.27,2.81,0
"906",20105,1179,1464,"KS",80.5327868852459,6.6,49583,11.5,2403,60.9238451935081,49.583,0.93,1.83,0
"907",20107,3484,4427,"KS",78.6988931556359,6.6,45790,8.8,7281,60.8020876253262,45.79,4.59,3.36,0
"908",20109,1132,1357,"KS",83.4193072955048,3.6,48205,6.1,2142,63.3520074696545,48.205,0.04,1.12,0
"909",20111,6552,12288,"KS",53.3203125,6.6,40611,13.7,25858,47.5210766493928,40.611,1.83,2.77,0
"910",20113,8549,12742,"KS",67.0930780097316,2.4,56783,6,22448,56.7622950819672,56.783,1.72,2.28,1
"911",20115,4003,5624,"KS",71.1770981507824,4.7,47926,7.7,9576,58.7301587301587,47.926,1.9,2.47,0
"912",20117,3307,4673,"KS",70.7682430986518,3.3,47532,7.8,7652,61.0690015682175,47.532,2.04,2.27,0
"913",20119,1415,1720,"KS",82.2674418604651,2.4,52960,11,3180,54.0880503144654,52.96,0.19,1.51,1
"914",20121,10003,15022,"KS",66.5890027958993,4.3,63353,6.9,24347,61.6995933790611,63.353,2.57,3.26,0
"915",20123,2308,2942,"KS",78.4500339904827,2.8,49755,6.6,4894,60.1144258275439,49.755,0.46,1.77,1
"916",20125,8679,12004,"KS",72.3008997001,7.4,42646,12.3,25785,46.5541981772348,42.646,7.71,3.25,1
"917",20127,1820,2624,"KS",69.359756097561,2.7,48551,9.3,4512,58.1560283687943,48.551,2.16,2.51,0
"918",20129,995,1192,"KS",83.4731543624161,7.9,44100,10.9,2375,50.1894736842105,44.1,0.14,1.15,0
"919",20131,4124,5122,"KS",80.5154236626318,1.8,50400,5.6,7535,67.9761114797611,50.4,2.15,2.43,0
"920",20133,4431,6314,"KS",70.1773835920177,3.4,43867,10.1,12246,51.5596929609668,43.867,4.83,3.34,1
"921",20135,1228,1454,"KS",84.4566712517194,3.3,47298,6.9,2368,61.402027027027,47.298,0.4,1.35,0
"922",20137,1840,2234,"KS",82.3634735899731,1.7,47651,5.7,4520,49.424778761062,47.651,0.07,1.37,1
"923",20139,4826,7046,"KS",68.4927618506954,7.9,52171,9.6,12132,58.0778107484339,52.171,1.83,2.83,0
"924",20141,1460,1788,"KS",81.65548098434,3.8,41432,11,2949,60.6307222787386,41.432,0.23,1.55,0
"925",20143,2283,2903,"KS",78.6427833275921,4.2,52241,7.8,4550,63.8021978021978,52.241,1.7,2.01,0
"926",20145,1904,2661,"KS",71.5520481022172,1.2,46227,7.9,5523,48.1803367734927,46.227,0.38,1.61,0
"927",20147,2233,2664,"KS",83.8213213213213,3,45940,5.9,4194,63.519313304721,45.94,0.16,1.45,1
"928",20149,7612,10693,"KS",71.186757691948,4.3,62500,7.3,16139,66.2556540058244,62.5,2.34,2.43,0
"929",20151,2838,3842,"KS",73.8677771993753,5.3,48995,10.2,7385,52.0243737305349,48.995,1.35,2.07,1
"930",20153,1220,1472,"KS",82.8804347826087,2.4,49327,6,2057,71.5605250364609,49.327,0.03,1.21,0
"931",20155,15513,24210,"KS",64.0768277571252,5.2,46000,10.8,49017,49.3910276026685,46,1.04,2.22,0
"932",20157,2024,2529,"KS",80.0316330565441,3.6,41489,7,3824,66.1349372384937,41.489,1.29,1.82,0
"933",20159,2837,3804,"KS",74.5793901156677,5.4,46335,12.3,7668,49.6087636932707,46.335,0.98,2.05,0
"934",20161,10107,21532,"KS",46.9394389745495,5.7,46609,6.3,61802,34.8402964305362,46.609,2.67,2.34,0
"935",20163,2031,2419,"KS",83.960314179413,4.1,46750,9.2,3995,60.5506883604506,46.75,0.11,1.43,0
"936",20165,1197,1503,"KS",79.6407185628742,5.2,40395,8.1,2500,60.12,40.395,0.6,1.52,0
"937",20167,2574,3193,"KS",80.6138427810836,6.5,42656,8.8,5482,58.245165997811,42.656,0.43,1.63,0
"938",20169,13828,22064,"KS",62.6722262509064,4.5,48497,12,42058,52.4608873460459,48.497,2.09,2.18,0
"939",20171,1865,2202,"KS",84.6957311534968,4.8,61886,4.1,3766,58.4705257567711,61.886,0,1.16,0
"940",20173,104353,188783,"KS",55.2766933463289,6,51157,12.5,373711,50.5157728833243,51.157,1.83,2.49,1
"941",20175,3159,5038,"KS",62.7034537514887,8.5,47507,19.2,15860,31.765447667087,47.507,0.32,1.39,1
"942",20177,35934,75406,"KS",47.6540328355834,6,52088,9.9,135134,55.8009087276333,52.088,1.84,2.63,0
"943",20179,1197,1374,"KS",87.117903930131,1.4,50822,10.2,1935,71.0077519379845,50.822,0.05,1.29,0
"944",20181,2089,2612,"KS",79.9770290964778,3.7,47036,6.9,4598,56.8073075250109,47.036,0.04,1.06,1
"945",20183,1661,2042,"KS",81.3418217433888,3.6,43913,6.7,2990,68.2943143812709,43.913,0.11,1.49,0
"946",20185,1490,1896,"KS",78.5864978902954,3.5,46830,11.1,3255,58.2488479262673,46.83,0.83,1.89,0
"947",20187,492,637,"KS",77.2370486656201,1.1,44567,14,1514,42.0739762219287,44.567,0.03,1.1,0
"948",20189,1599,1891,"KS",84.5584346906399,3.7,54333,16.3,3967,47.6682631711621,54.333,0.36,1.28,1
"949",20191,6984,9722,"KS",71.8370705616128,6,50950,9.8,17612,55.2009993186464,50.95,2.16,2.55,0
"950",20193,2908,3576,"KS",81.3199105145414,1.9,52074,7,6126,58.3741429970617,52.074,0.04,1.2,0
"951",20195,1227,1482,"KS",82.7935222672065,1.4,54630,7.4,2376,62.3737373737374,54.63,0.07,1.32,0
"952",20197,2372,3380,"KS",70.1775147928994,4.7,57791,8,5215,64.8130393096836,57.791,1.92,2.56,0
"953",20199,721,798,"KS",90.3508771929825,6.6,45804,7.6,1157,68.971477960242,45.804,0.08,1.01,0
"954",20201,2194,2765,"KS",79.3490054249548,2.9,47045,7,4327,63.9010862029119,47.045,1.57,2.05,0
"955",20203,769,956,"KS",80.4393305439331,2.6,57596,7.8,1538,62.1586475942783,57.596,0.02,1.05,0
"956",20205,2788,3591,"KS",77.6385407964355,5.7,43594,14.8,6823,52.6308075626557,43.594,5.26,3.13,1
"957",20207,1082,1443,"KS",74.982674982675,5.7,35321,15.3,2507,57.5588352612684,35.321,5.27,3.04,1
"958",20209,15806,48781,"KS",32.4019597794223,9.3,40757,21,116152,41.9975549280253,40.757,1.94,2.94,1
"959",21001,6637,8233,"KY",80.6145997813677,5.8,33873,12.1,15245,54.0045916693998,33.873,1.2,2.87,0
"960",21003,6466,8096,"KY",79.8666007905138,7.1,41166,14.8,15526,52.1447893855468,41.166,0.69,2.9,1
"961",21005,8242,11422,"KY",72.1589914200665,7.4,53513,7.1,16574,68.9151683359479,53.513,0.9,2.67,0
"962",21007,3161,4101,"KY",77.0787612777371,5.3,43923,10.2,6395,64.1282251759187,43.923,0.57,3.07,0
"963",21009,13483,18488,"KY",72.9283859800952,7.6,39034,10.4,33008,56.0106640814348,39.034,0.81,2.91,0
"964",21011,3082,4587,"KY",67.1898844560715,9.6,34986,11.7,9079,50.5231853728384,34.986,1.13,2.59,0
"965",21013,7764,9718,"KY",79.8929820950813,10.6,22603,11.1,21702,44.7792830153903,22.603,0.98,2.99,1
"966",21015,39082,57618,"KY",67.8294977264049,5.3,69165,6.7,91435,63.0152567397605,69.165,2.33,2.63,0
"967",21017,5569,8803,"KY",63.2625241394979,7.7,44232,11.9,15410,57.125243348475,44.232,1.1,2.56,1
"968",21019,13591,20454,"KY",66.4466607998435,8.5,44140,9.9,38368,53.3100500417014,44.14,2.18,2.55,0
"969",21021,8040,12946,"KY",62.1041248262011,5.6,40758,9.1,23637,54.7700638828955,40.758,0.77,2.73,0
"970",21023,2711,3527,"KY",76.8641905301956,8.8,35887,7.7,6352,55.5258186397985,35.887,1.64,2.6,1
"971",21025,3991,5738,"KY",69.5538515162077,12,25484,10.5,10578,54.244658725657,25.484,1.22,2.64,0
"972",21027,6484,8774,"KY",73.9001595623433,10.3,43390,11.4,15359,57.1261149814441,43.39,1,2.9,0
"973",21029,26210,36069,"KY",72.6662785217222,6.7,58702,6.2,59690,60.4272072373932,58.702,0.96,2.81,1
"974",21031,4428,5576,"KY",79.4117647058823,5.4,38427,10.6,9911,56.2607204116638,38.427,0.92,2.9,0
"975",21033,4507,5975,"KY",75.4309623430962,8,43491,9.7,9847,60.6783792017873,43.491,0.83,3.01,0
"976",21035,10367,16049,"KY",64.5959249797495,6.9,36692,10.1,31240,51.3732394366197,36.692,0.35,2.95,1
"977",21037,25050,42510,"KY",58.9273112208892,5.8,56772,8.7,71539,59.4221333817918,56.772,2.08,2.56,0
"978",21039,2094,2601,"KY",80.5074971164937,7.9,40913,12.8,3863,67.3310898265597,40.913,0.49,3.09,0
"979",21041,2588,3855,"KY",67.1335927367056,10.9,42882,11.9,8058,47.8406552494415,42.882,1.74,2.72,1
"980",21043,7587,10278,"KY",73.8178633975482,10.8,37367,12.6,21118,48.6693815702245,37.367,1.59,2.51,1
"981",21045,5482,6439,"KY",85.1374437024383,9.3,32315,14.6,12335,52.2010539116336,32.315,0.88,2.84,0
"982",21047,14108,22083,"KY",63.8862473395825,10.4,40253,12,53316,41.419086203016,40.253,0.75,2.93,0
"983",21049,10710,16205,"KY",66.0907127429806,6.9,49069,9,27619,58.6733770230638,49.069,1.07,2.58,0
"984",21051,5861,6767,"KY",86.6114969705926,11.7,22174,10.2,16674,40.5841429770901,22.174,0.98,2.76,1
"985",21053,3809,4462,"KY",85.3653070372031,8.9,29872,12.1,7734,57.6933023015257,29.872,0.96,2.88,1
"986",21055,3290,4037,"KY",81.4961605152341,6.1,38739,14.9,7102,56.8431427766826,38.739,1.27,3,0
"987",21057,2502,3066,"KY",81.6046966731898,7.2,33268,15.1,5307,57.7727529677784,33.268,1.32,2.9,0
"988",21059,28907,45807,"KY",63.1060754906455,6.5,46675,7.8,74672,61.3442789800729,46.675,0.57,2.92,0
"989",21061,4135,5244,"KY",78.8520213577422,10.1,41689,6.4,9706,54.0284360189574,41.689,0.96,2.96,0
"990",21063,2000,2855,"KY",70.0525394045534,7.6,27969,10.1,6238,45.7678743186919,27.969,1.17,2.53,1
"991",21065,4236,5545,"KY",76.3931469792606,13.7,29694,11.3,11240,49.3327402135231,29.694,1.13,2.58,0
"992",21067,56894,136315,"KY",41.737152917874,6.4,50661,9.7,245584,55.5064662192977,50.661,0.96,2.58,1
"993",21069,4722,6260,"KY",75.4313099041534,9.9,36063,16.7,10973,57.0491205686686,36.063,1.64,2.59,0
"994",21071,11993,16540,"KY",72.509068923821,11.2,30540,12.4,29750,55.5966386554622,30.54,1.16,2.58,1
"995",21073,11819,23865,"KY",49.5244081290593,7.8,50999,9.9,39472,60.4605796513985,50.999,0.73,2.65,0
"996",21075,1549,2382,"KY",65.0293870696893,10.5,26841,11.1,5000,47.64,26.841,0.69,3.13,1
"997",21077,2443,3338,"KY",73.1875374475734,6,51180,11.2,6339,52.6581479728664,51.18,2.03,2.64,1
"998",21079,5904,7623,"KY",77.4498229043684,8.9,46373,10.6,13258,57.4973600844773,46.373,0.96,2.65,0
"999",21081,7268,9559,"KY",76.0330578512397,6.2,44191,9.8,17868,53.4978732930378,44.191,2.04,2.59,0
"1000",21083,12671,16606,"KY",76.3037456341082,8.4,40268,10.7,28281,58.7178671192674,40.268,0.39,3.04,0
"1001",21085,8219,10576,"KY",77.713691376702,6.9,36129,12.3,19822,53.3548582383211,36.129,1.1,2.99,0
"1002",21087,4372,5333,"KY",81.9801237577349,7.5,36681,9.6,8730,61.0882016036655,36.681,1.23,2.86,0
"1003",21089,11546,16277,"KY",70.9344473797383,9.5,46771,9.6,28321,57.473253063098,46.771,1.88,2.51,1
"1004",21091,2788,4295,"KY",64.9126891734575,6.6,49375,6.6,6551,65.5625095405282,49.375,0.8,2.88,0
"1005",21093,26971,43156,"KY",62.4965242376495,7.6,51541,8.4,80586,53.552726279999,51.541,1.18,2.89,1
"1006",21095,9129,10757,"KY",84.8656688667844,10.3,25350,12.1,21677,49.6240254647783,25.35,0.95,2.98,0
"1007",21097,5435,7781,"KY",69.8496337231718,6.9,40164,13.2,14324,54.3214185981569,40.164,1.3,2.5,1
"1008",21099,5320,7264,"KY",73.2378854625551,6.9,35738,14.4,14017,51.8227866162517,35.738,1.03,2.89,1
"1009",21101,12159,19710,"KY",61.689497716895,6.4,41630,8.2,35551,55.4414784394251,41.63,0.62,2.94,0
"1010",21103,4944,7149,"KY",69.1565253881662,6.4,50412,9.6,11859,60.2833291171262,50.412,1.07,2.73,0
"1011",21105,1657,2157,"KY",76.8196569309226,7.2,39756,12.2,3767,57.2604194319087,39.756,0.55,3.08,1
"1012",21107,15277,20345,"KY",75.0897026296387,6.4,43169,10.7,35656,57.0591204846309,43.169,1.23,2.9,0
"1013",21109,4889,5501,"KY",88.8747500454463,12.8,30884,14,10322,53.2939352838597,30.884,1.01,2.72,0
"1014",21111,143768,353099,"KY",40.7160598019252,7.2,50099,8.7,587395,60.112700993369,50.099,0.85,2.74,0
"1015",21113,15474,23326,"KY",66.3379919403241,8,52748,9.5,38291,60.917709122248,52.748,0.93,2.59,0
"1016",21115,8043,9572,"KY",84.0263267864605,10.2,35060,9.9,18004,53.1659631193068,35.06,1.25,2.59,0
"1017",21117,42958,71998,"KY",59.665546265174,6.5,56568,8.5,123673,58.2164255738924,56.568,2.29,2.59,0
"1018",21119,4357,5763,"KY",75.6029845566545,14.8,28165,10.9,12564,45.8691499522445,28.165,1.14,2.68,1
"1019",21121,9885,12012,"KY",82.2927072927073,13.3,26553,12.8,24256,49.5217678100264,26.553,1.1,2.87,1
"1020",21123,4799,6367,"KY",75.3730171195225,7.7,41050,8.9,11006,57.8502634926404,41.05,1.09,2.89,0
"1021",21125,20592,24833,"KY",82.9219184150123,9.9,36139,11.2,45702,54.3367905124502,36.139,0.94,2.81,0
"1022",21127,4816,6042,"KY",79.7087057265806,8.8,35016,10.8,12157,49.6997614543062,35.016,1.68,2.52,1
"1023",21129,2151,2667,"KY",80.652418447694,13.8,21185,10.3,5477,48.6945408070111,21.185,1.09,2.59,0
"1024",21131,4015,4492,"KY",89.3811219946572,17,25282,10.6,8480,52.9716981132075,25.282,1.05,2.83,1
"1025",21133,7293,9134,"KY",79.8445368951171,12.9,29181,10.9,18285,49.9535138091332,29.181,0.89,2.71,1
"1026",21135,4363,5298,"KY",82.3518308795772,6.8,29088,12.1,10620,49.8870056497175,29.088,1.75,2.57,1
"1027",21137,7338,9561,"KY",76.749294006903,10.7,35185,14.3,18626,51.3314721357243,35.185,0.9,2.75,1
"1028",21139,3570,4645,"KY",76.8568353067815,5.1,43333,6.5,7445,62.3908663532572,43.333,0.93,3.04,0
"1029",21141,7778,10899,"KY",71.3643453527847,7.4,39027,11.7,20336,53.5946105428796,39.027,0.74,2.86,0
"1030",21143,2789,3962,"KY",70.3937405350833,5.8,47861,9,7127,55.5914129367195,47.861,0.63,3.04,1
"1031",21145,20774,31307,"KY",66.3557670808445,5.1,42303,8.8,50982,61.4079479031815,42.303,0.5,3.07,0
"1032",21147,5012,5776,"KY",86.7728531855956,17.6,18972,10.2,13851,41.7009602194787,18.972,0.82,2.84,1
"1033",21149,3381,4566,"KY",74.0473061760841,7.4,43005,9.8,7247,63.0053815371878,43.005,0.77,2.86,0
"1034",21151,23431,37371,"KY",62.6983489871826,7.7,43707,8.7,68901,54.2386902947708,43.707,1.11,2.59,1
"1035",21153,3824,5116,"KY",74.7458952306489,12.6,29463,10.7,9887,51.7447152826944,29.463,1.26,2.6,0
"1036",21155,5122,8111,"KY",63.1488102576748,8.7,40392,8.8,14772,54.907933929055,40.392,1.21,2.83,0
"1037",21157,12322,16698,"KY",73.7932686549287,6.8,45670,7.2,24823,67.2682592756718,45.67,0.47,2.95,0
"1038",21159,3503,3953,"KY",88.6162408297496,18.6,29052,12.2,9882,40.0020238818053,29.052,1.48,2.66,1
"1039",21161,4944,7219,"KY",68.4859398808699,6.6,38613,11.7,13240,54.52416918429,38.613,1.87,2.6,1
"1040",21163,8660,12231,"KY",70.8036955277573,9,50034,10.9,21625,56.5595375722543,50.034,1.06,2.86,1
"1041",21165,2010,2779,"KY",72.3281756027348,10.7,35280,7.7,4984,55.7584269662921,35.28,1.02,2.6,1
"1042",21167,7740,10585,"KY",73.12234293812,9.3,46130,9.2,16611,63.7228342664499,46.13,0.87,2.67,0
"1043",21169,3491,4620,"KY",75.5627705627706,7.1,33788,15,7697,60.0233857347018,33.788,1.24,2.87,0
"1044",21171,4278,4991,"KY",85.7142857142857,9,34120,11.3,8272,60.3360735009671,34.12,1.11,3,0
"1045",21173,7856,11452,"KY",68.5993712888579,8.9,39750,12.7,20772,55.1319083381475,39.75,1.04,2.62,1
"1046",21175,3628,4775,"KY",75.979057591623,8.5,32517,9,10830,44.0904893813481,32.517,1.1,2.56,1
"1047",21177,9393,13060,"KY",71.9218989280245,8.4,40445,9.8,24623,53.0398407992527,40.445,0.93,2.87,1
"1048",21179,13431,20802,"KY",64.565907124315,7.1,51408,8.3,33675,61.7728285077951,51.408,1.06,2.84,0
"1049",21181,1957,2841,"KY",68.8841957057374,7.8,37993,15,5468,51.9568397951719,37.993,1.43,2.56,0
"1050",21183,7942,10398,"KY",76.380073090979,10.7,39479,8.8,18352,56.6586748038361,39.479,0.84,2.89,1
"1051",21185,20469,32853,"KY",62.3048123459045,4.1,86324,4.2,47291,69.4698779894695,86.324,0.98,2.78,0
"1052",21187,3745,5001,"KY",74.8850229954009,8.5,41597,8.7,8093,61.7941430866181,41.597,1.49,2.69,1
"1053",21189,1474,1759,"KY",83.7976122797044,8.4,22106,9.8,3578,49.1615427613192,22.106,0.98,2.63,0
"1054",21191,4604,6007,"KY",76.643915431996,5.6,49766,8.4,11229,53.4954136610562,49.766,1.94,2.56,1
"1055",21193,8158,10572,"KY",77.1660991297768,15.2,31578,10.9,21710,48.6964532473514,31.578,1.1,2.74,1
"1056",21195,19747,24665,"KY",80.060814919927,10.2,32816,9,49510,49.8182185417087,32.816,1.29,2.64,1
"1057",21197,3513,4957,"KY",70.8694775065564,7.4,34048,8.9,9369,52.9085281246665,34.048,1.1,2.59,1
"1058",21199,22902,28041,"KY",81.6732641489248,9.2,34673,9.2,49434,56.7241170044908,34.673,0.85,2.86,1
"1059",21201,759,1013,"KY",74.9259624876604,5.8,30964,6.1,1800,56.2777777777778,30.964,1.63,2.55,1
"1060",21203,5609,6691,"KY",83.8290240621731,11.2,33500,8.6,13152,50.8743917274939,33.5,1.02,2.79,1
"1061",21205,5174,8848,"KY",58.4764918625678,6.3,36216,11.8,19700,44.9137055837563,36.216,1.11,2.59,1
"1062",21207,6863,8174,"KY",83.9613408367996,10.6,31539,14.1,13703,59.6511712763628,31.539,0.79,2.92,1
"1063",21209,15052,24200,"KY",62.198347107438,5.3,64329,8.3,38102,63.5137263135793,64.329,0.95,2.59,0
"1064",21211,13196,20580,"KY",64.1205053449951,4.9,61737,11,34122,60.3129945489713,61.737,0.71,2.77,0
"1065",21213,5077,7531,"KY",67.4146859646793,5.5,42288,11.5,13479,55.8720973365977,42.288,0.65,2.84,0
"1066",21215,7196,9515,"KY",75.6279558591697,6.7,65700,6.4,13538,70.2836460333875,65.7,0.84,2.82,0
"1067",21217,8320,11306,"KY",73.589244648859,8.8,32977,12.4,19708,57.3675664704688,32.977,1.26,2.87,1
"1068",21219,3612,4779,"KY",75.5806654111739,7.9,41306,19.1,9107,52.4761172724278,41.306,0.61,2.88,0
"1069",21221,4931,6751,"KY",73.0410309583765,10.1,45032,13.2,11083,60.9131101687269,45.032,0.51,3,0
"1070",21223,2771,3798,"KY",72.9594523433386,15,45935,13.2,6684,56.8222621184919,45.935,1.66,2.76,0
"1071",21225,4701,6211,"KY",75.6882949605539,8.4,41255,10.1,12029,51.6335522487322,41.255,1.29,2.99,0
"1072",21227,28673,48454,"KY",59.1757130474264,6.8,46929,9.6,93785,51.664978408061,46.929,0.84,2.9,1
"1073",21229,4013,5636,"KY",71.2029808374734,5.8,43719,10.4,9242,60.9824713265527,43.719,1.16,2.78,0
"1074",21231,6371,7992,"KY",79.7172172172172,12.8,30260,11.5,16135,49.5320731329408,30.26,0.7,2.85,1
"1075",21233,4397,5805,"KY",75.7450473729544,7.1,38374,9.8,10302,56.3482818870122,38.374,1.18,2.94,1
"1076",21235,11312,13774,"KY",82.1257441556556,9.8,32397,10.7,27153,50.7273597760837,32.397,0.96,2.88,0
"1077",21237,1804,2635,"KY",68.4629981024668,10.2,21797,11,5511,47.8134639811286,21.797,1.2,2.57,1
"1078",21239,7697,13563,"KY",56.7499815674998,4.3,59471,8,19727,68.7534850712222,59.471,0.87,2.61,0
"1079",22001,21162,27389,"LA",77.2645952754756,9.1,39837,15.6,45645,60.0043816409245,39.837,0.43,3.63,0
"1080",22003,6867,9245,"LA",74.2779881016766,9.3,41801,13,20153,45.8740634148762,41.801,0.12,3.78,1
"1081",22005,36143,54678,"LA",66.1015399246498,5.9,71752,10.3,84570,64.65413267116,71.752,0.18,3.34,0
"1082",22007,6714,10904,"LA",61.573734409391,8.2,47822,13.8,17712,61.5627822944896,47.822,0.19,3.67,0
"1083",22009,11165,16586,"LA",67.3158085132039,8.5,34985,16.5,31375,52.8637450199203,34.985,0.16,3.46,0
"1084",22011,12238,15078,"LA",81.1646106910731,7,46599,16.6,27277,55.2773398834183,46.599,0.13,3.63,1
"1085",22013,3756,7005,"LA",53.6188436830835,10,35722,15.4,10737,65.2416876222408,35.722,1.42,3.26,0
"1086",22015,35474,49848,"LA",71.1643395923608,5.7,51894,11.6,93160,53.5079433233147,51.894,1.85,3.24,0
"1087",22017,49006,105804,"LA",46.3177195569166,7.1,40815,14.5,191422,55.2726436877684,40.815,1.26,3.3,1
"1088",22019,54191,83785,"LA",64.6786417616518,7.4,46457,14.5,148081,56.5805201207447,46.457,0.34,3.7,1
"1089",22021,3822,4692,"LA",81.4578005115089,10.9,29832,21.2,7682,61.0778443113772,29.832,0.5,3.11,0
"1090",22023,3256,3692,"LA",88.1906825568797,3.5,65679,9.7,5172,71.38437741686,65.679,0.34,3.69,0
"1091",22025,3479,4856,"LA",71.6433278418451,7.3,34736,24.2,7909,61.39840687824,34.736,0.28,3.2,0
"1092",22027,3585,6421,"LA",55.8324248559414,14.4,28927,15.6,13353,48.0865723058489,28.927,1.79,3.22,1
"1093",22029,5477,8872,"LA",61.7335437330929,9.7,28405,26.4,15354,57.7829881464114,28.405,0.36,3.16,0
"1094",22031,8068,13500,"LA",59.762962962963,9.8,42368,13.2,20547,65.7030223390276,42.368,0.98,3.25,0
"1095",22033,84660,196491,"LA",43.0859428676123,7,49942,11.8,343935,57.130271708317,49.942,0.42,3.36,1
"1096",22035,1059,2939,"LA",36.0326641714869,11.5,22093,19.8,5649,52.026907417242,22.093,0.06,2.91,0
"1097",22037,5569,10042,"LA",55.4570802628958,6.1,48997,11.2,15944,62.9829402910186,48.997,0.34,3.37,0
"1098",22039,10360,14882,"LA",69.6142991533396,11.2,30724,14.3,25046,59.418669647848,30.724,0.52,3.78,0
"1099",22041,6514,9162,"LA",71.0980135341628,10.1,32440,19.7,15231,60.1536340358479,32.44,0.54,3,0
"1100",22043,7408,8821,"LA",83.9814080036277,8.4,40389,12.2,17452,50.5443502177401,40.389,0.07,3.42,1
"1101",22045,20903,32454,"LA",64.4080852899488,11.2,44573,15.3,54188,59.8914888905293,44.573,0.53,3.57,0
"1102",22047,7320,16043,"LA",45.6273764258555,7.2,46480,12.2,26008,61.6848661950169,46.48,0.23,3.38,0
"1103",22049,5169,7464,"LA",69.2524115755627,5.6,38310,13.3,12456,59.9229287090559,38.31,1.05,3.23,0
"1104",22051,100398,181639,"LA",55.2733719080153,6.4,49457,15,339509,53.500496304958,49.457,0.03,3.34,0
"1105",22053,10775,14277,"LA",75.471037332773,8.5,39202,11.9,23378,61.0702369749337,39.202,0.26,3.6,0
"1106",22055,68195,105603,"LA",64.5767639176917,5.1,52435,13.4,178768,59.0726528237716,52.435,0.47,3.61,0
"1107",22057,31959,41645,"LA",76.7415055829031,7.3,52071,14,74588,55.8333780232745,52.071,0.05,3.72,0
"1108",22059,5836,6569,"LA",88.8415283909271,5.2,35339,14.3,11520,57.0225694444444,35.339,0.1,3.36,1
"1109",22061,10761,18669,"LA",57.6410091595693,10.4,34527,15.2,37906,49.2507782409117,34.527,1.36,3.2,1
"1110",22063,48824,57730,"LA",84.5730122986316,6.2,57334,13.5,99997,57.7317319519586,57.334,0.16,3.41,0
"1111",22065,1927,4732,"LA",40.7227387996619,14.1,25404,29.1,8907,53.1267542382396,25.404,0.08,3.02,1
"1112",22067,6502,11852,"LA",54.8599392507594,8.1,30279,15.9,20174,58.7488847030832,30.279,0.18,3.08,0
"1113",22069,8968,16621,"LA",53.9558389988569,12.1,30697,16,29864,55.65563889633,30.697,0.39,3.26,1
"1114",22071,24292,165812,"LA",14.6503268762213,9.8,37488,14.2,304215,54.5048731982315,37.488,0.07,3.11,1
"1115",22073,41734,68017,"LA",61.3581898642986,7.8,38974,16.6,116247,58.5107572668542,38.974,0.41,3.15,0
"1116",22075,6900,10573,"LA",65.2605693748227,3.9,50251,12.3,17295,61.1332755131541,50.251,0.02,3.59,0
"1117",22077,6789,11761,"LA",57.7246832752317,8.8,44275,15.5,17197,68.3898354364133,44.275,0.38,3.55,0
"1118",22079,36816,56844,"LA",64.766729997889,8,42132,13.6,98927,57.4605517199551,42.132,0.11,3.68,1
