"","county_fips","year","rep_votes","all_votes","state","pc_rep","unemploy_rate","median_income","pc_uninsured","pop_over_18","turnout","med_inc_000s"
"5801",37141,2016,17639,27885,"NC",63.2562309485386,9.9,46580,15.2,43707,63.7998489944402,46.58
"5802",37141,2020,21956,34169,"NC",64.2570751265767,7.5,60044,9,48128,70.99609375,60.044
"5803",37143,2012,3822,6652,"NC",57.4564040889958,12.8,42410,16.2,10741,61.9309189088539,42.41
"5804",37143,2016,4177,6708,"NC",62.2689326177698,10.6,45208,14.8,10745,62.4290367612843,45.208
"5805",37143,2020,4903,7484,"NC",65.5130946018172,5.3,51036,9,10960,68.2846715328467,51.036
"5806",37145,2012,10496,19106,"NC",54.9356223175966,11.2,43292,15.2,30223,63.2167554511465,43.292
"5807",37145,2016,11185,19615,"NC",57.0226867193474,13.1,43297,11.9,30609,64.0824594073638,43.297
"5808",37145,2020,13184,21894,"NC",60.2174111628757,6.1,57323,9.1,31273,70.0092731749432,57.323
"5809",37147,2012,36214,78856,"NC",45.9242162929898,10.8,40452,16.3,130266,60.5345984370442,40.452
"5810",37147,2016,35691,80527,"NC",44.3217802724552,11.5,42308,13.7,136542,58.9759927348362,42.308
"5811",37147,2020,38982,87573,"NC",44.5137199821863,8.1,49337,10.1,141543,61.8702443780335,49.337
"5812",37149,2012,6236,10389,"NC",60.0250264703051,14.3,42762,15.3,16565,62.71657108361,42.762
"5813",37149,2016,6768,10934,"NC",61.8986647155661,7.8,47396,12.7,16792,65.1143401619819,47.396
"5814",37149,2020,7689,12358,"NC",62.2188056319793,3.7,52125,10.6,17327,71.3222138858429,52.125
"5815",37151,2012,45160,60715,"NC",74.3803014082187,10.1,41575,17.5,107023,56.7307961839978,41.575
"5816",37151,2016,49430,64575,"NC",76.5466511807975,7,43010,15.2,108980,59.2539915580841,43.01
"5817",37151,2020,56894,73316,"NC",77.601069343663,4.5,48984,13.1,111048,66.0219004394496,48.984
"5818",37153,2012,9332,19417,"NC",48.0609774939486,16.4,31726,19.9,35168,55.2121246587807,31.726
"5819",37153,2016,10383,19328,"NC",53.7199917218543,11.6,32526,14.9,34961,55.284459826664,32.526
"5820",37153,2020,11830,20763,"NC",56.9763521649087,8.2,39051,10.4,34599,60.0104049249978,39.051
"5821",37155,2012,17510,42946,"NC",40.7721324453966,11.8,30167,23.8,97905,43.8649711454982,30.167
"5822",37155,2016,20762,40858,"NC",50.815017866758,10.8,31298,17.9,99651,41.0010938174228,31.298
"5823",37155,2020,27806,47188,"NC",58.9259981351191,7.4,35362,14.2,98729,47.7954805578908,35.362
"5824",37157,2012,25227,42020,"NC",60.0356972870062,12.7,38004,14.6,72670,57.8230356405669,38.004
"5825",37157,2016,26830,42278,"NC",63.4609016509769,9.5,40003,12.2,72583,58.2477990714079,40.003
"5826",37157,2020,31301,47809,"NC",65.4709364345625,6.3,45697,9.4,72571,65.8789323558997,45.697
"5827",37159,2012,38775,62312,"NC",62.2271793555013,11.3,41561,17.7,105527,59.0483951974376,41.561
"5828",37159,2016,42810,64369,"NC",66.5071696002734,10.6,44494,14.1,107212,60.0389881729657,44.494
"5829",37159,2020,49297,73408,"NC",67.1548060156931,7,51054,11.4,109558,67.0037788203509,51.054
"5830",37161,2012,18954,28702,"NC",66.0372099505261,14.8,35941,17.7,52341,54.8365526069429,35.941
"5831",37161,2016,21871,30307,"NC",72.1648464051209,10.1,36144,14,52504,57.7232210879171,36.144
"5832",37161,2020,24891,34429,"NC",72.296610415638,6.7,43183,12.9,53070,64.8746938006407,43.183
"5833",37163,2012,14422,26174,"NC",55.1004813937495,10.8,37447,19.4,47219,55.4310764734535,37.447
"5834",37163,2016,14838,25928,"NC",57.2277074976859,9.4,36742,17.7,47895,54.1350871698507,36.742
"5835",37163,2020,17411,28618,"NC",60.8393318890209,6.8,42914,15.5,47794,59.8778089299912,42.914
"5836",37165,2012,5831,14156,"NC",41.1910144108505,16.3,30472,16.2,27183,52.0766655630357,30.472
"5837",37165,2016,6256,13928,"NC",44.9167145318782,13.4,30013,13.5,27320,50.9809663250366,30.013
"5838",37165,2020,7473,14775,"NC",50.5786802030457,11.7,35936,11.6,26983,54.7566986621206,35.936
"5839",37167,2012,19904,28717,"NC",69.3108611623777,12.6,43256,14.5,46822,61.3322796975781,43.256
"5840",37167,2016,21964,29917,"NC",73.4164521843768,10.3,44140,12.3,47330,63.2093809423199,44.14
"5841",37167,2020,25458,33939,"NC",75.0110492353929,4.9,54104,11.2,48586,69.8534557279875,54.104
"5842",37169,2012,15237,21619,"NC",70.4796706600675,10.7,42476,12.4,36839,58.6850891718016,42.476
"5843",37169,2016,17116,22550,"NC",75.9024390243902,7.5,42489,12.6,37093,60.7931415630982,42.489
"5844",37169,2020,20142,25701,"NC",78.3704914205673,4.8,51668,10.5,37088,69.2973468507334,51.668
"5845",37171,2012,19923,29470,"NC",67.6043434000679,9.5,36137,18.4,56423,52.2304733885118,36.137
"5846",37171,2016,23671,32196,"NC",73.5215554727295,6.1,37345,15.1,56627,56.8562699772193,37.345
"5847",37171,2020,27538,36638,"NC",75.1623996943065,4.6,44979,12.4,56627,64.7005845268158,44.979
"5848",37173,2012,2976,5728,"NC",51.9553072625698,9.3,43426,28.2,10841,52.8364542016419,43.426
"5849",37173,2016,3565,6124,"NC",58.2135858915741,7,33598,21.9,10942,55.9678303783586,33.598
"5850",37173,2020,4161,7068,"NC",58.8709677419355,6.1,45554,22.3,10976,64.3950437317784,45.554
"5851",37175,2012,9634,16763,"NC",57.4718129213148,7.6,40678,16.9,27033,62.0093959235009,40.678
"5852",37175,2016,10520,17869,"NC",58.8729083888298,6.7,43918,17.3,27581,64.7873536129945,43.918
"5853",37175,2020,11636,20404,"NC",57.0280337188786,5.4,51509,14.2,28707,71.0767408645975,51.509
"5854",37177,2012,930,1783,"NC",52.1592821088054,20.5,33605,24.2,3711,48.0463486930746,33.605
"5855",37177,2016,975,1739,"NC",56.0667050028752,12.9,32165,16.8,3411,50.9821166813251,32.165
"5856",37177,2020,1044,1817,"NC",57.4573472757292,4,38250,12.5,3441,52.8044173205463,38.25
"5857",37179,2012,61107,94728,"NC",64.5078540663795,8.9,64953,13.4,140974,67.1953693588889,64.953
"5858",37179,2016,66707,105710,"NC",63.1037744773437,6.8,67194,11.1,155669,67.9069050356847,67.194
"5859",37179,2020,80382,131011,"NC",61.355153384067,4.7,82557,8.7,172449,75.9708667490099,82.557
"5860",37181,2012,7429,20854,"NC",35.6238611297593,11.7,34499,16.5,33632,62.0064224548049,34.499
"5861",37181,2016,7332,19977,"NC",36.7022075386695,11.1,32733,14.7,33774,59.149049564754,32.733
"5862",37181,2020,8391,20999,"NC",39.9590456688414,8,41827,10,34036,61.6964390645199,41.827
"5863",37183,2012,211596,486427,"NC",43.5000524230768,7.6,65826,13.4,670973,72.4957636149294,65.826
"5864",37183,2016,196082,527624,"NC",37.1632071323518,5.7,70620,10.4,749022,70.4417226730323,70.62
"5865",37183,2020,226197,631830,"NC",35.8002943829828,4.2,83567,8.5,830760,76.054456160624,83.567
"5866",37185,2012,3140,10162,"NC",30.8994292462114,10.2,34803,17.7,16610,61.1800120409392,34.803
"5867",37185,2016,3214,9842,"NC",32.6559642349116,9.9,33913,16.2,16469,59.7607626449693,33.913
"5868",37185,2020,3752,10293,"NC",36.4519576411153,9,37476,10.1,16176,63.6313056379822,37.476
"5869",37187,2012,2622,6499,"NC",40.3446684105247,21.1,33718,17.1,9922,65.5009070751865,33.718
"5870",37187,2016,2564,6165,"NC",41.5896188158962,16,33286,15.3,9756,63.1918819188192,33.286
"5871",37187,2020,2781,6205,"NC",44.8186946011281,7.3,30941,12.8,9414,65.9124707881878,30.941
"5872",37189,2012,13861,27674,"NC",50.0867240008672,8.8,34848,13.5,44161,62.6661533932656,34.848
"5873",37189,2016,13697,29985,"NC",45.6795064198766,8.8,39443,10.4,45813,65.4508545609325,39.443
"5874",37189,2020,14451,32220,"NC",44.8510242085661,8.7,46453,10.1,48506,66.4247721931307,46.453
"5875",37191,2012,27641,51352,"NC",53.8265306122449,11.9,41233,16.7,92065,55.777982946831,41.233
"5876",37191,2016,27540,50689,"NC",54.3313144863777,11.8,40457,14.6,94433,53.6772102972478,40.457
"5877",37191,2020,30709,55537,"NC",55.294668419252,5.4,47221,13,94408,58.8265824930091,47.221
"5878",37193,2012,20515,29145,"NC",70.3894321495968,13.9,32009,16.6,53789,54.1839409544702,32.009
"5879",37193,2016,23752,31296,"NC",75.8946830265849,9.7,34846,13.5,54184,57.7587479698804,34.846
"5880",37193,2020,27592,35466,"NC",77.798454858174,5.3,44980,11.5,54398,65.1972498988933,44.98
"5881",37195,2012,17954,39109,"NC",45.9075916029558,12.8,38398,18.7,61070,64.0396266579335,38.398
"5882",37195,2016,17531,38135,"NC",45.9708928805559,8.4,40260,15.1,62322,61.1902698886429,40.26
"5883",37195,2020,19581,40735,"NC",48.0692279366638,8.6,44594,11.9,62830,64.8336781792137,44.594
"5884",37197,2012,12578,16813,"NC",74.8111580324749,9.3,40316,14.7,29408,57.1715179542981,40.316
"5885",37197,2016,13880,17624,"NC",78.7562414888788,6.8,38623,14.3,29520,59.7018970189702,38.623
"5886",37197,2020,15933,19923,"NC",79.9728956482457,5.1,46954,11.2,29716,67.0446897294387,46.954
"5887",37199,2012,5278,9451,"NC",55.8459422283356,10.2,38766,19.3,14282,66.1742052933763,38.766
"5888",37199,2016,6385,9960,"NC",64.1064257028112,9.5,36993,13.8,14216,70.0619020821609,36.993
"5889",37199,2020,7516,11352,"NC",66.2085976039464,7.4,44554,12.5,14587,77.8227188592582,44.554
"5890",38001,2012,918,1286,"ND",71.3841368584759,2.5,42830,14,1923,66.8746749869995,42.83
"5891",38001,2016,909,1218,"ND",74.6305418719212,2,53295,6.8,1869,65.1685393258427,53.295
"5892",38001,2020,981,1269,"ND",77.3049645390071,0.4,48750,8.1,1748,72.5972540045767,48.75
"5893",38003,2012,2964,5522,"ND",53.6762042738138,1.6,48317,10.1,8866,62.2828784119107,48.317
"5894",38003,2016,3160,5344,"ND",59.1317365269461,2.8,55778,6.8,8776,60.8933454876937,55.778
"5895",38003,2020,3568,5565,"ND",64.115004492363,1.8,60472,4.6,8510,65.3936545240893,60.472
"5896",38005,2012,868,2157,"ND",40.2410755679184,7.1,34706,23.7,4438,48.6029743127535,34.706
"5897",38005,2016,929,2011,"ND",46.1959224266534,6.1,41530,17.1,4485,44.8383500557414,41.53
"5898",38005,2020,1094,1961,"ND",55.7878633350332,4,50329,8.9,4524,43.3465959328028,50.329
"5899",38007,2012,472,578,"ND",81.6608996539792,6.7,48375,18,696,83.0459770114943,48.375
"5900",38007,2016,495,605,"ND",81.8181818181818,3,67969,8.7,765,79.0849673202614,67.969
"5901",38007,2020,541,635,"ND",85.1968503937008,4.1,64896,3.3,686,92.5655976676385,64.896
"5902",38009,2012,2280,3555,"ND",64.1350210970464,3.9,48289,8.8,5207,68.2734780103707,48.289
"5903",38009,2016,2494,3494,"ND",71.3795077275329,2.3,55958,6.9,5289,66.0616373605597,55.958
"5904",38009,2020,2575,3471,"ND",74.1861135119562,3.7,65074,3.7,5041,68.8553858361436,65.074
"5905",38011,2012,1280,1737,"ND",73.6902705814623,1.7,52821,6.8,2455,70.7535641547861,52.821
"5906",38011,2016,1446,1787,"ND",80.917739227756,2.2,62955,7.2,2455,72.7902240325866,62.955
"5907",38011,2020,1395,1657,"ND",84.188292094146,4.1,70521,6.6,2330,71.1158798283262,70.521
"5908",38013,2012,769,1023,"ND",75.1710654936461,1.1,52031,10.1,1614,63.3828996282528,52.031
"5909",38013,2016,895,1052,"ND",85.0760456273764,1.9,65521,10.8,1690,62.2485207100592,65.521
"5910",38013,2020,994,1155,"ND",86.0606060606061,2.2,79405,4.2,1612,71.6501240694789,79.405
"5911",38015,2012,27951,43387,"ND",64.4225228755157,3,59309,8.2,63525,68.2990948445494,59.309
"5912",38015,2016,32532,47979,"ND",67.8046645407366,2.2,66057,6.9,69923,68.6169071693148,66.057
"5913",38015,2020,34744,50753,"ND",68.457037022442,2.5,72974,5.2,73285,69.2542812308112,72.974
"5914",38017,2012,36855,73855,"ND",49.9018346760544,4,51110,9.5,117632,62.7847864526659,51.11
"5915",38017,2016,39816,80821,"ND",49.2644238502369,2.9,54926,7.7,129964,62.1872210766058,54.926
"5916",38017,2020,42619,86053,"ND",49.5264546267998,3.1,65976,5.7,139642,61.6240099683476,65.976
"5917",38019,2012,1195,2069,"ND",57.7573707104882,2,54080,3.7,3200,64.65625,54.08
"5918",38019,2016,1357,2006,"ND",67.6470588235294,1.1,65645,4.3,3088,64.9611398963731,65.645
"5919",38019,2020,1499,2020,"ND",74.2079207920792,1.7,54955,7.3,2998,67.3782521681121,54.955
"5920",38021,2012,1610,2535,"ND",63.5108481262327,2,41934,9.2,4057,62.4845945279763,41.934
"5921",38021,2016,1667,2407,"ND",69.2563356875779,2.5,55882,7,4010,60.0249376558603,55.882
"5922",38021,2020,1742,2424,"ND",71.8646864686469,3,64521,6,3708,65.3721682847896,64.521
"5923",38023,2012,733,1162,"ND",63.0808950086059,0.6,51208,9.7,1772,65.5756207674944,51.208
"5924",38023,2016,867,1219,"ND",71.123872026251,1.6,62470,6.3,1900,64.1578947368421,62.47
"5925",38023,2020,904,1202,"ND",75.2079866888519,4.2,64650,10.3,1792,67.0758928571429,64.65
"5926",38025,2012,1506,2034,"ND",74.0412979351032,3,54539,13.7,2848,71.4185393258427,54.539
"5927",38025,2016,1771,2243,"ND",78.9567543468569,3.8,66964,18.6,3294,68.093503339405,66.964
"5928",38025,2020,1951,2338,"ND",83.4473909324209,1.8,82750,19.1,3304,70.7627118644068,82.75
"5929",38027,2012,634,1157,"ND",54.7968885047537,3.9,40000,7.2,1901,60.8627038400842,40
"5930",38027,2016,791,1231,"ND",64.2567018683997,2.1,55489,8,1828,67.3413566739606,55.489
"5931",38027,2020,854,1261,"ND",67.7240285487708,1.4,52895,5.5,1760,71.6477272727273,52.895
"5932",38029,2012,1435,1884,"ND",76.1677282377919,4.6,37304,5.9,2763,68.1867535287731,37.304
"5933",38029,2016,1677,1981,"ND",84.6542150429076,3.4,45472,5.8,2674,74.0837696335079,45.472
"5934",38029,2020,1738,2009,"ND",86.5107018417123,1.9,51012,5.2,2621,76.650133536818,51.012
"5935",38031,2012,1030,1682,"ND",61.2366230677764,1.3,49516,5.4,2621,64.1739793971767,49.516
"5936",38031,2016,1241,1719,"ND",72.1931355439209,1.2,55625,7.5,2629,65.3860783567897,55.625
"5937",38031,2020,1362,1778,"ND",76.6029246344207,0.2,61250,4.2,2528,70.3322784810127,61.25
"5938",38033,2012,742,928,"ND",79.9568965517241,2.3,35742,8.2,1219,76.1279737489746,35.742
"5939",38033,2016,796,957,"ND",83.1765935214211,0.4,37014,17.3,1400,68.3571428571429,37.014
"5940",38033,2020,871,1026,"ND",84.8927875243665,3.1,72308,6,1434,71.5481171548117,72.308
"5941",38035,2012,15060,30029,"ND",50.1515201971428,4.3,46392,8.5,53593,56.031571287295,46.392
"5942",38035,2016,16340,30365,"ND",53.8119545529392,3.5,50652,7.6,55594,54.6192035111703,50.652
"5943",38035,2020,16987,30970,"ND",54.8498546980949,3.9,53721,5.8,55527,55.7746681794442,53.721
"5944",38037,2012,1025,1413,"ND",72.5406935598018,2.8,40968,10.5,1903,74.2511823436679,40.968
"5945",38037,2016,1108,1381,"ND",80.231716147719,2.7,45978,8,1939,71.2222795255286,45.978
"5946",38037,2020,1145,1381,"ND",82.9109341057205,1.2,53750,6.3,1808,76.3827433628319,53.75
"5947",38039,2012,771,1343,"ND",57.4087862993299,3.1,44792,11.6,1942,69.1555097837281,44.792
"5948",38039,2016,847,1265,"ND",66.9565217391304,1.6,50250,6.9,1881,67.2514619883041,50.25
"5949",38039,2020,907,1250,"ND",72.56,1.5,53917,3.8,1857,67.3128702207862,53.917
"5950",38041,2012,1000,1362,"ND",73.4214390602056,1,45000,7.4,2015,67.5930521091811,45
"5951",38041,2016,1050,1296,"ND",81.0185185185185,2.5,55230,7.8,2087,62.0987062769526,55.23
"5952",38041,2020,1091,1312,"ND",83.155487804878,4.8,59750,10,2035,64.4717444717445,59.75
"5953",38043,2012,870,1328,"ND",65.5120481927711,2,45478,14.2,1965,67.5826972010178,45.478
"5954",38043,2016,1111,1376,"ND",80.7412790697674,1.6,58527,8.3,1995,68.9724310776942,58.527
"5955",38043,2020,1215,1460,"ND",83.2191780821918,1,52063,12.9,1912,76.3598326359833,52.063
"5956",38045,2012,1377,2194,"ND",62.7620783956244,2.8,52813,5.9,3322,66.0445514750151,52.813
"5957",38045,2016,1481,2151,"ND",68.8516968851697,1.8,55900,6.1,3237,66.4504170528267,55.9
"5958",38045,2020,1645,2219,"ND",74.1324921135647,0.8,61477,4.3,3256,68.1511056511057,61.477
"5959",38047,2012,810,1073,"ND",75.4892823858341,1.7,47857,6.6,1518,70.6851119894598,47.857
"5960",38047,2016,888,1067,"ND",83.223992502343,1.8,55068,4.5,1564,68.2225063938619,55.068
"5961",38047,2020,930,1076,"ND",86.4312267657993,0.6,60592,2.2,1409,76.3662171753016,60.592
"5962",38049,2012,1678,2712,"ND",61.8731563421829,4.4,41763,13.9,4282,63.3348902382064,41.763
"5963",38049,2016,2050,2820,"ND",72.6950354609929,2.6,60741,7.1,4531,62.2379165747076,60.741
"5964",38049,2020,2364,3003,"ND",78.7212787212787,4.5,67039,3.1,4442,67.6046825754165,67.039
"5965",38051,2012,1035,1530,"ND",67.6470588235294,2.7,36327,6.8,2308,66.2911611785095,36.327
"5966",38051,2016,1100,1446,"ND",76.0719225449516,1.1,43650,3.6,2244,64.4385026737968,43.65
"5967",38051,2020,1153,1455,"ND",79.2439862542955,0.8,51136,6.9,2100,69.2857142857143,51.136
"5968",38053,2012,2458,3451,"ND",71.2257316719791,3.5,61893,18.7,4928,70.0284090909091,61.893
"5969",38053,2016,3670,4672,"ND",78.5530821917808,3.7,78179,18,7557,61.8234749239116,78.179
"5970",38053,2020,4482,5419,"ND",82.7089868979516,3.3,75238,15.7,9386,57.734924355423,75.238
"5971",38055,2012,3141,4938,"ND",63.6087484811665,2.5,54539,10.4,7261,68.0071615479961,54.539
"5972",38055,2016,3860,5315,"ND",72.6246472248354,1.5,59976,7.9,7527,70.6124618041716,59.976
"5973",38055,2020,4198,5536,"ND",75.8309248554913,1.5,70261,4.2,7470,74.1097724230254,70.261
"5974",38057,2012,3152,4455,"ND",70.7519640852974,4.5,63244,7.8,6600,67.5,63.244
"5975",38057,2016,3759,4682,"ND",80.2862024775737,2.6,73801,12.2,6752,69.3424170616114,73.801
"5976",38057,2020,3856,4675,"ND",82.4812834224599,1.9,82087,13.5,6477,72.1784776902887,82.087
"5977",38059,2012,8680,13613,"ND",63.7625798868728,3.5,57988,8.5,20949,64.9816220344646,57.988
"5978",38059,2016,11336,15832,"ND",71.6018191005558,2.2,63549,5.6,23040,68.7152777777778,63.549
"5979",38059,2020,12243,16619,"ND",73.6686924604368,2,72778,4.8,24053,69.0932524009479,72.778
"5980",38061,2012,1962,3457,"ND",56.7544113393115,2.7,65822,15.5,5901,58.5832909676326,65.822
"5981",38061,2016,2582,4106,"ND",62.8835849975645,4.2,68082,19.3,7101,57.8228418532601,68.082
"5982",38061,2020,2824,4165,"ND",67.8031212484994,4.3,70412,16.7,7489,55.6149018560555,70.412
"5983",38063,2012,865,1678,"ND",51.549463647199,2.2,43622,8.1,2536,66.1671924290221,43.622
"5984",38063,2016,1025,1717,"ND",59.6971461852067,0.8,51280,6.7,2487,69.0390028146361,51.28
"5985",38063,2020,1141,1777,"ND",64.2093415869443,0.3,53063,5.9,2357,75.3924480271532,53.063
"5986",38065,2012,693,1013,"ND",68.4106614017769,2.3,62768,8.7,1418,71.4386459802539,62.768
"5987",38065,2016,830,1017,"ND",81.6125860373648,2.2,66196,11.5,1381,73.6422881969587,66.196
"5988",38065,2020,918,1066,"ND",86.1163227016885,2.7,66641,7.2,1466,72.7148703956344,66.641
"5989",38067,2012,1899,3255,"ND",58.3410138248848,4,50422,7.9,5804,56.0820124052378,50.422
"5990",38067,2016,2208,3153,"ND",70.0285442435776,3.1,56813,8.6,5647,55.8349566141314,56.813
"5991",38067,2020,2460,3331,"ND",73.8516961873311,4.5,60910,7.8,5427,61.3782937166022,60.91
"5992",38069,2012,1465,2178,"ND",67.2635445362718,1.8,45851,8.8,3518,61.910176236498,45.851
"5993",38069,2016,1437,2071,"ND",69.3867696764848,1.6,43086,9.7,3514,58.9356858281161,43.086
"5994",38069,2020,1585,2128,"ND",74.4830827067669,1.4,57398,2.9,3156,67.4271229404309,57.398
"5995",38071,2012,2665,4999,"ND",53.3106621324265,2,46119,11.1,8915,56.0740325294448,46.119
"5996",38071,2016,3217,5305,"ND",60.6409048067861,1.1,50776,9.7,8955,59.2406476828587,50.776
"5997",38071,2020,3577,5372,"ND",66.5860014892033,0.6,52688,10,8815,60.941576857629,52.688
"5998",38073,2012,1009,2425,"ND",41.6082474226804,4.9,47866,7.3,4192,57.8482824427481,47.866
"5999",38073,2016,1210,2359,"ND",51.2929207291225,2.3,57088,4.8,4225,55.8343195266272,57.088
"6000",38073,2020,1418,2454,"ND",57.7832110839446,3.2,62235,4.3,4157,59.0329564589848,62.235
"6001",38075,2012,851,1278,"ND",66.5884194053208,2.4,57361,7.2,1941,65.8423493044822,57.361
"6002",38075,2016,993,1293,"ND",76.7981438515081,0.9,65927,5,1918,67.4139728884254,65.927
"6003",38075,2020,1065,1319,"ND",80.7429871114481,1.8,69848,5.4,1804,73.1152993348115,69.848
"6004",38077,2012,4229,7613,"ND",55.5497175883357,3.7,51272,8.6,12813,59.4162179036916,51.272
"6005",38077,2016,4767,7592,"ND",62.7897787144363,2.8,58125,4.8,12843,59.1139141945028,58.125
"6006",38077,2020,5072,7812,"ND",64.9257552483359,3,60833,4.4,12695,61.5360378101615,60.833
"6007",38079,2012,1092,4552,"ND",23.9894551845343,2.4,30641,33,9317,48.8569281957712,30.641
"6008",38079,2016,1217,3755,"ND",32.410119840213,5.1,37313,29.2,9658,38.8796852350383,37.313
"6009",38079,2020,1257,3804,"ND",33.0441640378549,6.8,46481,25.8,9529,39.9202434673103,46.481
"6010",38081,2012,879,2007,"ND",43.796711509716,1.3,51175,5.8,3020,66.4569536423841,51.175
"6011",38081,2016,1088,1997,"ND",54.4817225838758,0.9,57472,4.9,3112,64.1709511568123,57.472
"6012",38081,2020,1266,2070,"ND",61.1594202898551,1.4,64564,3.1,3141,65.9025787965616,64.564
"6013",38083,2012,642,822,"ND",78.1021897810219,2.3,39811,7.9,1124,73.1316725978648,39.811
"6014",38083,2016,650,787,"ND",82.5921219822109,3.9,48375,6.9,1154,68.1975736568458,48.375
"6015",38083,2020,688,812,"ND",84.7290640394089,1.7,54250,8.1,1084,74.9077490774908,54.25
"6016",38085,2012,225,1144,"ND",19.6678321678322,21.3,30799,32.9,2631,43.4815659445078,30.799
"6017",38085,2016,260,1232,"ND",21.1038961038961,19.7,39539,28.6,2769,44.4925966052727,39.539
"6018",38085,2020,258,1186,"ND",21.7537942664418,16.8,41893,33,2825,41.9823008849558,41.893
"6019",38087,2012,341,437,"ND",78.0320366132723,2.5,55313,2.7,615,71.0569105691057,55.313
"6020",38087,2016,362,430,"ND",84.1860465116279,0,58750,7.7,524,82.0610687022901,58.75
"6021",38087,2020,380,427,"ND",88.9929742388759,2.1,65833,0.5,613,69.6574225122349,65.833
"6022",38089,2012,8521,11633,"ND",73.2485171494885,2.3,58793,7.2,19291,60.302731843865,58.793
"6023",38089,2016,9755,12322,"ND",79.1673429638046,3.2,76817,9.7,22537,54.6745352087678,76.817
"6024",38089,2020,12110,15050,"ND",80.4651162790698,2.7,69412,9.2,22854,65.8528047606546,69.412
"6025",38091,2012,498,1042,"ND",47.7927063339731,3.4,50536,10.4,1568,66.4540816326531,50.536
"6026",38091,2016,538,999,"ND",53.8538538538538,4.1,58603,4.9,1578,63.3079847908745,58.603
"6027",38091,2020,652,1088,"ND",59.9264705882353,0.5,77167,4.1,1410,77.1631205673759,77.167
"6028",38093,2012,5685,9558,"ND",59.4789704959196,3.4,48678,9.5,16633,57.4640774364216,48.678
"6029",38093,2016,6718,10155,"ND",66.1546036435254,2.6,53685,8.1,16833,60.3279272856888,53.685
"6030",38093,2020,6994,9959,"ND",70.2279345315795,4.5,52815,8.3,16663,59.76714877273,52.815
"6031",38095,2012,623,1182,"ND",52.7072758037225,0.9,53594,7.6,1730,68.3236994219653,53.594
"6032",38095,2016,733,1157,"ND",63.3535004321521,5.2,53929,9.7,1705,67.8592375366569,53.929
"6033",38095,2020,830,1174,"ND",70.6984667802385,2.1,49464,8.2,1731,67.8220681686886,49.464
"6034",38097,2012,1996,3921,"ND",50.9053812802856,2.2,46398,6.6,6286,62.3767101495387,46.398
"6035",38097,2016,2265,3933,"ND",57.5896262395118,2.6,55764,4.4,6264,62.7873563218391,55.764
"6036",38097,2020,2522,4136,"ND",60.9767891682785,2.8,67604,5.5,6212,66.5808113329041,67.604
"6037",38099,2012,2813,5096,"ND",55.2001569858713,3.5,48044,8.7,8670,58.7773933102653,48.044
"6038",38099,2016,2995,4636,"ND",64.6031061259707,3.3,51181,7.5,8512,54.4642857142857,51.181
"6039",38099,2020,3324,4783,"ND",69.4961321346435,2.3,55428,5.2,8200,58.3292682926829,55.428
"6040",38101,2012,16230,25463,"ND",63.7395436515729,2.9,53361,8.6,47386,53.7352804625839,53.361
"6041",38101,2016,18636,27412,"ND",67.9848241645994,2.4,63037,8.2,52860,51.8577374195989,63.037
"6042",38101,2020,19974,28246,"ND",70.7144374424697,4,68098,5.9,52718,53.5794225881103,68.098
"6043",38103,2012,1654,2379,"ND",69.5250105086171,2.4,41982,9.3,3439,69.1770863623146,41.982
"6044",38103,2016,1796,2383,"ND",75.3671842215694,2.2,50685,6,3394,70.2121390689452,50.685
"6045",38103,2020,1893,2374,"ND",79.7388374052233,3.4,56519,2.9,3098,76.630083925113,56.519
"6046",38105,2012,7184,9808,"ND",73.2463295269168,1.2,69617,10.3,17882,54.8484509562689,69.617
"6047",38105,2016,10069,12807,"ND",78.6210666042008,2,90080,9.5,23487,54.5280367863073,90.08
"6048",38105,2020,11739,14334,"ND",81.896190874843,3.4,79508,13.2,25666,55.8482038494506,79.508
"6049",39001,2012,6865,11089,"OH",61.9081973126522,16.1,34282,18.3,21405,51.80565288484,34.282
"6050",39001,2016,8659,11359,"OH",76.230301963201,9.9,34709,12.7,21213,53.5473530382313,34.709
"6051",39001,2020,9870,12145,"OH",81.2680115273775,6.6,40067,8.5,21055,57.6822607456661,40.067
"6052",39003,2012,29502,48235,"OH",61.1630558722919,11.1,43194,12.3,80709,59.7640907457656,43.194
"6053",39003,2016,30487,45894,"OH",66.429162853532,7.6,45575,9.1,80205,57.2208715167384,45.575
"6054",39003,2020,33116,48006,"OH",68.9830437861934,5.6,51892,6.6,79044,60.7332624867163,51.892
"6055",39005,2012,15519,24330,"OH",63.7854500616523,10.8,44996,15.4,40661,59.836206684538,44.996
"6056",39005,2016,17493,24590,"OH",71.1386742578284,5.7,48509,11.1,41090,59.844244341689,48.509
"6057",39005,2020,19407,26405,"OH",73.4974436659724,3.8,55422,7.9,41524,63.589731239765,55.422
"6058",39007,2012,18298,43064,"OH",42.4902470741222,11.1,41075,13.5,77424,55.6209960735689,41.075
"6059",39007,2016,23318,40867,"OH",57.058262167519,8.1,41158,11,76749,53.2475993172549,41.158
"6060",39007,2020,26890,44147,"OH",60.9101411194419,7.2,47925,9.6,75900,58.1646903820817,47.925
"6061",39009,2012,8543,27638,"OH",30.9103408350821,11.7,33836,10.9,54319,50.8809072331965,33.836
"6062",39009,2016,11354,29443,"OH",38.5626464694494,9.4,34221,7.6,55179,53.359067761286,34.221
